Year,ICD10 Code,ICD10 Diagnosis,Diagnosis Type,Metric,Sex,Value
2010,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,200
2010,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,1900
2010,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Male,2400
2010,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Male,0
2010,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Male,600
2010,All codes,All deaths,All deaths,Number of observed deaths,Female,234782
2010,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,Female,124549
2010,C00-D48,All cancers,All cancers,Number of observed deaths,Female,62305
2010,J00-J99,All respiratory diseases,All respiratory diseases,Number of observed deaths,Female,33181
2010,I00-I99,All circulatory diseases,All circulatory diseases,Number of observed deaths,Female,75118
2010,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of observed deaths,Female,12468
2010,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of observed deaths,Female,12308
2010,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of observed deaths,Female,611
2010,C32,Larynx,Cancers which can be caused by smoking,Number of observed deaths,Female,121
2010,C15,Oesophagus,Cancers which can be caused by smoking,Number of observed deaths,Female,2019
2010,C53,Cervical,Cancers which can be caused by smoking,Number of observed deaths,Female,699
2010,C67,Bladder,Cancers which can be caused by smoking,Number of observed deaths,Female,1334
2010,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of observed deaths,Female,1323
2010,C16,Stomach,Cancers which can be caused by smoking,Number of observed deaths,Female,1522
2010,C25,Pancreas,Cancers which can be caused by smoking,Number of observed deaths,Female,3374
2010,C80,Unspecified Site,Cancers which can be caused by smoking,Number of observed deaths,Female,4342
2010,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of observed deaths,Female,1034
2010,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of observed deaths,Female,466
2010,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of observed deaths,Female,10248
2010,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of observed deaths,Female,13773
2010,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,13894
2010,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,27339
2010,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,1458
2010,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,24659
2010,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,2608
2010,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,231
2010,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,Female,1186
2010,All codes,All deaths,All deaths,Attributable number,Female,32300
2010,C00-D48,All cancers,All cancers,Attributable number,Female,13500
2010,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Female,10500
2010,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Female,7800
2010,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,600
2010,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,9100
2010,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,300
2010,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,100
2010,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,1200
2010,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,100
2010,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,400
2010,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,100
2010,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,200
2010,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,900
2010,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,1000
2010,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,100
2010,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,400
2010,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,8000
2010,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,2100
2010,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1500
2010,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,3100
2010,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,300
2010,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1400
2010,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1500
2010,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,0
2010,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,600
2009,All codes,All deaths,All deaths,Number of observed deaths,,448230
2009,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,,255801
2009,C00-D48,All cancers,All cancers,Number of observed deaths,,130316
2009,J00-J99,All respiratory diseases,All respiratory diseases,Number of observed deaths,,62802
2009,I00-I99,All circulatory diseases,All circulatory diseases,Number of observed deaths,,148332
2009,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of observed deaths,,23150
2009,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of observed deaths,,28043
2009,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of observed deaths,,1783
2009,C32,Larynx,Cancers which can be caused by smoking,Number of observed deaths,,611
2009,C15,Oesophagus,Cancers which can be caused by smoking,Number of observed deaths,,6214
2009,C53,Cervical,Cancers which can be caused by smoking,Number of observed deaths,,729
2009,C67,Bladder,Cancers which can be caused by smoking,Number of observed deaths,,4207
2009,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of observed deaths,,3098
2009,C16,Stomach,Cancers which can be caused by smoking,Number of observed deaths,,4027
2009,C25,Pancreas,Cancers which can be caused by smoking,Number of observed deaths,,6686
2009,C80,Unspecified Site,Cancers which can be caused by smoking,Number of observed deaths,,8410
2009,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of observed deaths,,2230
2009,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of observed deaths,,1191
2009,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of observed deaths,,20585
2009,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of observed deaths,,24975
2009,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,23397
2009,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,66974
2009,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,2593
2009,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,40541
2009,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,,6549
2009,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,,418
2009,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,,2540
2009,All codes,All deaths,All deaths,Attributable number,,82000
2009,C00-D48,All cancers,All cancers,Attributable number,,37700
2009,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,,22100
2009,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,,20900
2009,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,,1300
2009,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,,23100
2009,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,,1200
2009,C32,Larynx,Cancers which can be caused by smoking,Attributable number,,500
2009,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,,4200
2009,C53,Cervical,Cancers which can be caused by smoking,Attributable number,,100
2009,C67,Bladder,Cancers which can be caused by smoking,Attributable number,,1700
2009,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,,800
2009,C16,Stomach,Cancers which can be caused by smoking,Attributable number,,900
2009,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,,1700
2009,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,,3200
2009,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,,400
2009,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,,1000
2009,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,,16300
2009,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,,4800
2009,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,,3300
2009,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,,9600
2009,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,,500
2009,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,,3400
2009,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,,4000
2009,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,,100
2009,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,,1300
2009,All codes,All deaths,All deaths,Number of observed deaths,Male,215355
2009,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,Male,129475
2009,C00-D48,All cancers,All cancers,Number of observed deaths,Male,68624
2009,J00-J99,All respiratory diseases,All respiratory diseases,Number of observed deaths,Male,29526
2009,I00-I99,All circulatory diseases,All circulatory diseases,Number of observed deaths,Male,71977
2009,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of observed deaths,Male,10941
2009,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of observed deaths,Male,15938
2009,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of observed deaths,Male,1158
